Código do Ativo;Empresa;Série;Emissão;IPO;Situação;ISIN;Registro CVM da Emissão;Data de Registro CVM da Emissão;Registro CVM do Programa;Data de Registro CVM do Programa;Data de Emissão; Data de Vencimento;Motivo de Saída ;Data de Saída / Novo Vencimento; Data do Início da Rentabilidade;Data do Início da Distribuição;Data da Próxima Repactuação;Ato Societário (1);Data do Ato (1);Ato Societário (2);Data do Ato (2);Forma;Garantia/Espécie;Classe;Quantidade Emitida;Artigo 14º;Artigo 24º;Quantidade em Mercado;Quantidade em Tesouraria;Quantidade Resgatada;Quantidade  Cancelada;Quantidade Convertida no SND;Quantidade Convertida fora do SND;Quantidade Permutada no SND;Quantidade Permutada fora do SND;Unidade Monetária;Valor Nominal na Emissão;Unidade Monetária;Valor Nominal Atual;Data Últ. VNA;Índice;Tipo;Critério de Cálculo;Dia de Referência para Índice de Preços;Critério para Índice;Corrige a cada;Percentual Multiplicador/Rentabilidade;Limite da TJLP;Tipo de Tratamento do Limite da TJLP;Juros Critério Antigo do SND;Prêmios Critério Antigo do SND;Amortização - Taxa;Amortização - Cada;Amortização - Unidade;Amortização - Carência;Amortização - Critério;Tipo de Amortização;Juros Critério Novo - Taxa;Juros Critério Novo - Prazo;Juros Critério Novo - Cada;Juros Critério Novo - Unidade;Juros Critério Novo - Carência;Juros Critério Novo - Critério;Juros Critério Novo - Tipo;Prêmio Critério Novo - Taxa;Prêmio Critério Novo - Prazo;Prêmio Critério Novo - Cada;Prêmio Critério Novo - Unidade;Prêmio Critério Novo - Carência;Prêmio Critério Novo - Critério;Prêmio Critério Novo - Tipo;Participação - Taxa;Participação - Cada;Participação - Unidade;Participação - Carência;Participação - Descrição;Rating1;Agência Classificadora;Rating2;Agência Classificadora;Rating3;Agência Classificadora;Banco Mandatário;Agente Fiduciário;Instituição Depositária;Coordenador Líder;CNPJ;Deb. Incent. (Lei 12.431);Escritura Padronizada;Resgate Antecipado
SULM23    ;SUL AMERICA S/A;'002;'003;ND;Registrado;BRSULADBS053;DISPENSA ICVM 476/09;02/06/2014;;;16/05/2014;15/05/2022; - - - - - - ;;03/06/2014;03/06/2014;-;RCA;16/05/2014;;;Escritural;Quirografária;Simples;13;0,;0,;13;0;0;0,;0,;0;0,;0;R$;10.000,000000;R$;11.928,196200;20/07/2016;IPCA;  - ;Padrão - SND;15;-;;0,00;0,000;-;;;333,300;12;MES;15/05/2020;-;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;74,100;252;12;MES;15/05/2015;Útil;Exponencial;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;ITAU UNIBANCO S.A.;PENTAGONO S/A DTVM;ITAU CV S/A;BANCO ITAU-BBA S/A;3.00E+13;N; n ;
SUTE11    ;SUSTENTA COMERCIALIZADORA DE ENERGIA S.A.;'ÚNI;'001;ND;Registrado;BRSUTEDBS009;DISPENSA ICVM 476/09;17/12/2013;;;18/12/2013;18/12/2023; - - - - - - ;;18/12/2013;18/12/2013;-;AGE;29/11/2013;;;Escritural;Quirografária;Simples;2;0,;0,;2;0;0;0,;0,;0;0,;0;R$;10.000,000000;R$;10.000,000000;20/07/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;83,333;6;MES;18/06/2018;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;34,000;252;6;MES;18/12/2016;Útil;Exponencial;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;BANCO BRADESCO S/A;BB BCO DE INVESTIMENTO S/A;1.46E+13;N; n ;
SVII11    ;SANTA VITORIA DO PALMAR II ENERGIAS RENOVAVEIS S.A.;'001;'001;ND;Registrado;BRSVIIDBS001;DISPENSA ICVM 476/09;19/01/2016;;;06/01/2016;06/01/2017; - - - - - - ;;21/01/2016;20/01/2016;-;AGE;06/01/2016;AGE;19/01/2016;Escritural;Real;Simples;41;0,;0,;41;0;0;0,;0,;0;0,;0;R$;1.000,000000;R$;1.000,000000;20/07/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;30,000;252;6;MES;06/07/2016;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;HSBC BANK BRASIL S/A - B. M.;1.99E+13;N; n ;
SVII21    ;SANTA VITORIA DO PALMAR II ENERGIAS RENOVAVEIS S.A.;'002;'001;ND;Registrado;BRSVIIDBS019;DISPENSA ICVM 476/09;19/01/2016;;;06/01/2016;06/01/2017; - - - - - - ;;21/01/2016;21/01/2016;-;AGE;19/01/2016;AGE;06/01/2016;Escritural;Real;Simples;10.2;0,;0,;10.2;0;0;0,;0,;0;0,;0;R$;1.000,000000;R$;1.000,000000;20/07/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;135,000;252;6;MES;06/07/2016;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;HSBC BANK BRASIL S/A - B. M.;1.99E+13;N; n ;
SVII31    ;SANTA VITORIA DO PALMAR II ENERGIAS RENOVAVEIS S.A.;'003;'001;ND;Registrado;BRSVIIDBS027;DISPENSA ICVM 476/09;05/07/2016;;;06/01/2016;06/01/2017; - - - - - - ;;06/07/2016;20/01/2016;-;AGE;06/01/2016;;;Escritural;Real;Simples;30.7;0,;0,;10.234;0;0;0,;0,;0;0,;0;R$;1.000,000000;R$;1.000,000000;20/07/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;30,000;252;6;MES;06/07/2016;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;HSBC BANK BRASIL S/A - B. M.;1.99E+13;N; n ;
SVIT11    ;SANTA VITORIA DO PALMAR HOLDING S.A.;'ÚNI;'001;ND;Registrado;BRSVITDBS008;DISPENSA ICVM 476/09;30/10/2014;;;15/06/2014;15/06/2028; - - - - - - ;;15/06/2014;31/10/2014;-;AGE;14/08/2014;;;Escritural;Real;Simples;9;0,;0,;9;0;0;0,;0,;0;0,;0;R$;10.000,000000;R$;12.382,684068;20/07/2016;IPCA;  - ;Padrão - SND;15;-;;0,00;0,000;-;;;-;6;MES;15/06/2018;-;Percentual variável sobre o valor nominal atualizado em períodos uniformes;79,435;252;6;MES;15/12/2014;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;BANCO BTG PACTUAL S/A;1.21E+13;S; n ;
SVIX11    ;SANTA VITORIA DO PALMAR IX ENERGIAS RENOVAVEIS S.A.;'001;'001;ND;Registrado;BRSVIXDBS000;Dispensa ICVM 476/09;20/01/2016;;;06/01/2016;06/01/2017; - - - - - - ;;21/01/2016;06/01/2016;-;AGE;06/01/2016;AGE;19/01/2016;Escritural;Real;Simples;8.65;0,;0,;8.65;0;0;0,;0,;0;0,;0;R$;1.000,000000;R$;1.000,000000;20/07/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;30,000;252;6;MES;06/07/2016;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;HSBC BANK BRASIL S/A - B. M.;1.99E+13;N; n ;
SVIX21    ;SANTA VITORIA DO PALMAR IX ENERGIAS RENOVAVEIS S.A.;'002;'001;ND;Registrado;BRSVIXDBS018;Dispensa ICVM 476/09;20/01/2016;;;06/01/2016;06/01/2017; - - - - - - ;;21/01/2016;06/01/2016;-;AGE;06/01/2016;AGE;19/01/2016;Escritural;Real;Simples;2.15;0,;0,;2.15;0;0;0,;0,;0;0,;0;R$;1.000,000000;R$;1.000,000000;20/07/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;135,000;252;6;MES;06/07/2016;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;HSBC BANK BRASIL S/A - B. M.;1.99E+13;N; n ;
SVIX31    ;SANTA VITORIA DO PALMAR IX ENERGIAS RENOVAVEIS S.A.;'003;'001;ND;Registrado;BRSVIXDBS026;DISPENSA ICVM 476/09;05/07/2016;;;06/01/2016;06/01/2017; - - - - - - ;;06/07/2016;06/07/2016;-;AGE;06/01/2016;;;Escritural;Real;Simples;6.5;0,;0,;2.166;0;0;0,;0,;0;0,;0;R$;1.000,000000;R$;1.000,000000;20/07/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;30,000;252;6;MES;06/07/2016;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;HSBC BANK BRASIL S/A - B. M.;1.99E+13;N; n ;
SVPX11    ;SANTA VITORIA DO PALMAR XII ENERGIAS RENOVAVEIS S.A.;'001;'001;ND;Registrado;BRSXIIDBS007;DISPENSA ICVM 476/09;19/01/2016;;;06/01/2016;06/01/2017; - - - - - - ;;21/01/2016;20/01/2016;-;AGE;06/01/2016;AGE;19/01/2016;Escritural;Real;Simples;28.2;0,;0,;28.2;0;0;0,;0,;0;0,;0;R$;1.000,000000;R$;1.000,000000;20/07/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;30,000;252;6;MES;06/07/2016;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;HSBC BANK BRASIL S/A - B. M.;2.06E+13;N; n ;
SVPX21    ;SANTA VITORIA DO PALMAR XII ENERGIAS RENOVAVEIS S.A.;'002;'001;ND;Registrado;BRSXIIDBS015;DISPENSA ICVM 476/09;19/01/2016;;;06/01/2016;06/01/2017; - - - - - - ;;21/01/2016;20/01/2016;-;AGE;19/01/2016;AGE;06/01/2016;Escritural;Real;Simples;7;0,;0,;7;0;0;0,;0,;0;0,;0;R$;1.000,000000;R$;1.000,000000;20/07/2016;DI;  - ;Padrão - SND;;DU;;100,00;0,000;-;;;-;-;-;-;-;-;30,000;;6;MES;06/07/2016;-;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;HSBC BANK BRASIL S/A - B. M.;2.06E+13;N; n ;
SVPX31    ;SANTA VITORIA DO PALMAR XII ENERGIAS RENOVAVEIS S.A.;'003;'001;ND;Registrado;BRSXIIDBS023;DISPENSA ICVM 476/09;05/07/2016;;;06/01/2016;06/01/2017; - - - - - - ;;06/07/2016;20/01/2016;-;AGE;06/01/2016;AGE;19/01/2016;Escritural;Real;Simples;21.1;0,;0,;7.032;0;0;0,;0,;0;0,;0;R$;1.000,000000;R$;1.000,000000;20/07/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;30,000;252;6;MES;06/07/2016;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;HSBC BANK BRASIL S/A - B. M.;2.06E+13;N; n ;
SVTX11    ;SANTA VITORIA DO PALMAR X ENERGIAS RENOVAVEIS S.A.;'001;'001;ND;Registrado;BRSVTXDBS007;Dispensa ICVM 476/09;20/01/2016;;;06/01/2016;06/01/2017; - - - - - - ;;21/01/2016;06/01/2016;-;AGE;06/01/2016;AGE;19/01/2016;Escritural;Real;Simples;8.2;0,;0,;8.2;0;0;0,;0,;0;0,;0;R$;1.000,000000;R$;1.000,000000;20/07/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;30,000;252;6;MES;06/07/2016;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;HSBC BANK BRASIL S/A - B. M.;1.99E+13;N; n ;
SVTX21    ;SANTA VITORIA DO PALMAR X ENERGIAS RENOVAVEIS S.A.;'002;'001;ND;Registrado;BRSVTXDBS015;Dispensa ICVM 476/09;20/01/2016;;;06/01/2016;06/01/2017; - - - - - - ;;21/01/2016;06/01/2016;-;AGE;06/01/2016;AGE;19/01/2016;Escritural;Real;Simples;2;0,;0,;2;0;0;0,;0,;0;0,;0;R$;1.000,000000;R$;1.000,000000;20/07/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;135,000;252;6;MES;06/07/2016;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;HSBC BANK BRASIL S/A - B. M.;1.99E+13;N; n ;
SVTX31    ;SANTA VITORIA DO PALMAR X ENERGIAS RENOVAVEIS S.A.;'003;'001;ND;Registrado;BRSVTXDBS023;DISPENSA ICVM 476/09;05/07/2016;;;06/01/2016;06/01/2017; - - - - - - ;;06/07/2016;06/01/2016;-;AGE;06/01/2016;;;Escritural;Real;Simples;6.1;0,;0,;2.034;0;0;0,;0,;0;0,;0;R$;1.000,000000;R$;1.000,000000;20/07/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;30,000;252;6;MES;06/07/2016;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;HSBC BANK BRASIL S/A - B. M.;1.99E+13;N; n ;
SVXI11    ;SANTA VITORIA DO PALMAR XI ENERGIAS RENOVAVEIS S.A.;'001;'001;ND;Registrado;BRSVXIDBS000;DISPENSA ICVM 476/09;19/01/2016;;;06/01/2016;06/01/2017; - - - - - - ;;21/01/2016;20/01/2016;-;AGE;06/01/2016;AGE;19/01/2016;Escritural;Real;Simples;23.8;0,;0,;23.8;0;0;0,;0,;0;0,;0;R$;1.000,000000;R$;1.000,000000;20/07/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;30,000;252;6;MES;06/07/2016;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;HSBC BANK BRASIL S/A - B. M.;2.06E+13;N; n ;
SVXI21    ;SANTA VITORIA DO PALMAR XI ENERGIAS RENOVAVEIS S.A.;'002;'001;ND;Registrado;BRSVXIDBS018;DISPENSA ICVM 476/09;19/01/2016;;;06/01/2016;06/01/2017; - - - - - - ;;21/01/2016;20/01/2016;-;AGE;06/01/2016;AGE;19/01/2016;Escritural;Real;Simples;6;0,;0,;6;0;0;0,;0,;0;0,;0;R$;1.000,000000;R$;1.000,000000;20/07/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;135,000;252;6;MES;06/07/2016;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;HSBC BANK BRASIL S/A - B. M.;2.06E+13;N; n ;
SVXI31    ;SANTA VITORIA DO PALMAR XI ENERGIAS RENOVAVEIS S.A.;'003;'001;ND;Registrado;BRSVXIDBS026;DISPENSA ICVM 476/09;05/07/2016;;;06/01/2016;06/01/2017; - - - - - - ;;20/01/2016;20/01/2016;-;AGE;06/01/2016;;;Escritural;Real;Simples;17.9;0,;0,;5.966;0;0;0,;0,;0;0,;0;R$;1.000,000000;R$;1.000,000000;20/07/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;30,000;252;6;MES;06/07/2016;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;HSBC BANK BRASIL S/A - B. M.;2.06E+13;N; n ;
TAEE13    ;TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A;'001;'003;ND;Registrado;BRTAEEDBS050;CVM/SRE/DEB/2012/032;23/10/2012;;;15/10/2012;15/10/2017; - - - - - - ;;15/10/2012;-;-;AGE;17/09/2012;;;Escritural;Quirografária;Simples;665;0;0;665;0;0;0;0,;0;0,;0;R$;1.000,000000;R$;1.000,000000;20/07/2016;DI;Integrante de Juros;Padrão - SND;;-;   ;100,00;0,000;-;;;-;-;-;-;-;-;0,7800;252;12;MES;15/10/2013;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO S.A.;GDC PARTNERS SERVICOS FIDUCIARIOS DISTRIBUIDORA DE TITULOS E VALORES  MOBILIARIO;ITAU CV S/A;ITAU UNIBANCO S.A.;7.86E+12;N; n ;
TAEE23    ;TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A;'002;'003;ND;Registrado;BRTAEEDBS068;CVM/SRE/DEB/2012/033;23/10/2012;;;15/10/2012;15/10/2020; - - - - - - ;;15/10/2012;-;-;AGE;17/09/2012;;;Escritural;Quirografária;Simples;793;0;0;793;0;0;0;0,;0;0,;0;R$;1.000,000000;R$;1.329,139150;20/07/2016;IPCA;Correção Monetária;Padrão - SND;15;-;   ;0,00;0,000;-;;;333,300;12;MES;15/10/2018;-;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;48,500;252;12;MES;15/10/2013;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO S.A.;GDC PARTNERS SERVICOS FIDUCIARIOS DISTRIBUIDORA DE TITULOS E VALORES  MOBILIARIO;ITAU CV S/A;ITAU UNIBANCO S.A.;7.86E+12;N; n ;
TAEE33    ;TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A;'003;'003;ND;Registrado;BRTAEEDBS076;CVM/SRE/DEB/2012/034;23/10/2012;;;15/10/2012;15/10/2024; - - - - - - ;;15/10/2012;-;-;AGE;17/09/2012;;;Escritural;Quirografária;Simples;702;0;0;702;0;0;0;0,;0;0,;0;R$;1.000,000000;R$;1.329,139150;20/07/2016;IPCA;Correção Monetária;Padrão - SND;15;-;   ;0,00;0,000;-;;;250,000;12;MES;15/10/2021;-;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;51,000;252;12;MES;15/10/2013;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO S.A.;GDC PARTNERS SERVICOS FIDUCIARIOS DISTRIBUIDORA DE TITULOS E VALORES  MOBILIARIO;ITAU CV S/A;ITAU UNIBANCO S.A.;7.86E+12;N; n ;
TAIC11    ;TECHNOS DA AMAZONIA INDUSTRIA E COMERCIO S.A.;'ÚNI;'001;ND;Excluído;BRTCNSDBS008;DISPENSA ICVM 476/09;02/05/2013;;;10/04/2013;10/04/2018;RESGATE TOTAL ANTECIPADO;;10/04/2013;03/05/2013;-;AGE;09/04/2013;RCA;09/04/2013;Escritural;Quirografária;Simples;200;0,;0,;0;0;200;0,;0,;0;0,;0;R$;1.000.000,000000;R$;666.666,860000;15/09/2015;DI;Integrante de Juros;Padrão - SND;;-;;100,00;0,000;-;;;-;6;MES;10/04/2014;-;Percentual variável sobre o valor nominal de emissão em períodos uniformes;15,500;252;6;MES;10/10/2013;Útil;Exponencial;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;ITAU UNIBANCO S.A.;PENTAGONO S/A DTVM;ITAU CV S/A;ITAU UNIBANCO S.A.;4.63E+12;N; n ;
TBLE15    ;TRACTEBEL ENERGIA S/A;'ÚNI;'005;ND;Registrado;BRTBLEDBS061;DISPENSA ICVM 476/09;22/12/2014;;;15/12/2014;15/12/2024; - - - - - - ;;15/12/2014;23/12/2014;-;RCA;13/11/2014;;;Escritural;Quirografária;Simples;165;0,;0,;165;0;0;0,;0,;0;0,;0;R$;1.000,000000;R$;1.165,198280;20/07/2016;IPCA;  - ;Padrão - SND;15;-;;0,00;0,000;-;;;333,300;12;MES;15/12/2022;-;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;63,000;252;12;MES;15/12/2015;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;ITAU UNIBANCO S.A.;PENTAGONO S/A DTVM;ITAU CV S/A;BANCO ITAU-BBA S/A;2.47E+12;S; n ;
TBNG11    ;TESTA BRANCA III ENERGIA S.A.;'ÚNI;'001;ND;Excluído;BRTBNGDBS005;DISPENSA ICVM 476/09;28/07/2015;;;27/07/2015;27/07/2016;RESGATE TOTAL ANTECIPADO;;27/07/2015;29/07/2015;-;AGE;21/07/2015;;;Escritural;Quirografária;Simples;229;0,;0,;0;0;226;0,;0,;0;0,;0;R$;100.000,000000;R$;100.000,000000;29/06/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;23,500;252;0,;-;27/07/2016;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;ITAU UNIBANCO S.A.;PENTAGONO S/A DTVM;ITAU CV S/A;BANCO ABC-BRASIL S/A;1.85E+13;N; n ;
TCIB11    ;TCI BPO TECNOLOGIA CONHECIMENTO E INFORMACAO S/A;'ÚNI;'001;ND;Excluído;BRTCIBDBS004;DISPENSA ICVM 476/09;08/06/2011;;;25/05/2011;25/05/2016;Resgate total antecipado;;25/05/2011;-;-;AGE;25/05/2011;AGE;08/06/2011;Escritural;Real;Simples;66;0,;0,;0;0;66;0;0,;0;0,;0;R$;1.000.000,000000;R$;600.004,000000;06/05/2014;DI;Integrante de Juros;Padrão - SND;;-;   ;100,00;0,000;-;;;-;3;MES;25/11/2012;-;Percentual variável sobre o valor nominal de emissão em períodos uniformes;45,000;252;3;MES;25/08/2011;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;BANCO BRADESCO S/A;OLIVEIRA TRUST DTVM SA;BANCO BRADESCO S/A;BANCO DE INVESTIMENTOS CREDIT SUISSE BRASIL S/A;3.31E+12;N; n ;
TCIB12    ;TCI BPO TECNOLOGIA CONHECIMENTO E INFORMACAO S/A;'001;'002;ND;Excluído;BRTCIBDBS012;DISPENSA ICVM 476/09;09/11/2011;;;07/11/2011;25/05/2016;Resgate Total Antecipado;;07/11/2011;-;-;AGE;03/11/2011;;;Escritural;Real;Simples;33;0,;0,;0;0;33;0;0,;0;0,;0;R$;1.000.000,000000;R$;333.340,000000;25/03/2014;DI;Integrante de Juros;Padrão - SND;;-;   ;100,00;0,000;-;;;-;3;MES;25/11/2012;-;Percentual variável sobre o valor nominal de emissão em períodos uniformes;38,000;252;3;MES;25/11/2011;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;ITAU UNIBANCO S.A.;3.31E+12;N; n ;
TCIB22    ;TCI BPO TECNOLOGIA CONHECIMENTO E INFORMACAO S/A;'002;'002;ND;Excluído;BRTCIBDBS020;DISPENSA ICVM 476/09;09/11/2011;;;07/11/2011;25/05/2016;Resgate Total Antecipado;;07/11/2011;-;-;AGE;03/11/2011;;;Escritural;Real;Simples;33;0,;0,;0;0;33;0;0,;0;0,;0;R$;1.000.000,000000;R$;615.385,000000;25/03/2014;DI;Integrante de Juros;Padrão - SND;;-;   ;100,00;0,000;-;;;76,923;3;MES;25/05/2013;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;38,000;252;3;MES;25/11/2011;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;ITAU UNIBANCO S.A.;3.31E+12;N; n ;
TCNS13    ;TECNISA S/A;'001;'003;ND;Excluído;BRTCSADBS062;DISPENSA ICVM 476/09;27/09/2011;;;15/09/2011;15/09/2015;VENCIMENTO;;15/09/2011;-;-;RCA;04/08/2011;RCA;22/08/2011;Escritural;Quirografária;Simples;11.047;0,;0,;0;0;11.047;0;0,;0;0,;0;R$;10.000,000000;R$;5.000,000000;15/09/2015;DI;Integrante de Juros;Padrão - SND;;-;   ;100,00;0,000;-;;;500,000;12;MES;15/09/2014;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;22,500;252;6;MES;15/03/2012;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO S.A.;OLIVEIRA TRUST DTVM SA;ITAU CV S/A;ITAU UNIBANCO S.A.;8.07E+12;N; n ;
TCNS14    ;TECNISA S/A;'ÚNI;'004;ND;Excluído;BRTCSADBS096;DISPENSA ICVM 476/09;06/03/2012;;;15/02/2012;15/02/2016;VENCIMENTO;;15/02/2012;-;-;AGE;27/02/2012;;;Escritural;Real;Simples;100;0,;0,;0;0;100;0;0,;0;0,;0;R$;1.000.000,000000;R$;664.695,899789;15/02/2016;IPCA;Correção Monetária;Padrão - SND;15;-;   ;0,00;0,000;-;;;500,000;12;MES;15/02/2015;-;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;66,000;252;12;MES;15/02/2013;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO S.A.;OLIVEIRA TRUST DTVM SA;ITAU CV S/A;BCO VOTORANTIM S/A;8.07E+12;N; n ;
TCNS23    ;TECNISA S/A;'002;'003;ND;Registrado;BRTCSADBS070;DISPENSA ICVM 476/09;27/09/2011;;;15/09/2011;15/09/2016; - - - - - - ;;15/09/2011;-;-;RCA;04/08/2011;RCA;22/08/2011;Escritural;Quirografária;Simples;10.62;0,;0,;10.62;0;0;0;0,;0;0,;0;R$;10.000,000000;R$;3.333,340000;20/07/2016;DI;Integrante de Juros;Padrão - SND;;-;   ;100,00;0,000;-;;;333,333;12;MES;15/09/2014;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;24,000;252;6;MES;15/03/2012;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO S.A.;OLIVEIRA TRUST DTVM SA;ITAU CV S/A;ITAU UNIBANCO S.A.;8.07E+12;N; n ;
TCNS33    ;TECNISA S/A;'003;'003;ND;Registrado;BRTCSADBS088;DISPENSA ICVM 476/09;27/09/2011;;;15/09/2011;15/09/2017; - - - - - - ;;15/09/2011;-;-;RCA;04/08/2011;RCA;22/08/2011;Escritural;Quirografária;Simples;3.333;0,;0,;3.333;0;0;0;0,;0;0,;0;R$;10.000,000000;R$;14.065,644100;20/07/2016;IPCA;Correção Monetária;Padrão - SND;15;-;   ;0,00;0,000;-;;;500,000;12;MES;15/09/2016;-;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;77,300;252;12;MES;15/09/2012;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO S.A.;OLIVEIRA TRUST DTVM SA;ITAU CV S/A;ITAU UNIBANCO S.A.;8.07E+12;N; n ;
